Image,La2_length,La2_mm,La3_length,La3_mm,La4_length,La4_mm,Ra2_length,Ra2_mm,Ra3_length,Ra3_mm,Ra4_length,Ra4_mm,Body_length,Body_mm
img (1880).JPG,88.97419802,0.176356252,125.7531899,0.249256096,132.6064212,0.262839924,102.7160767,0.203594106,139.3838515,0.276273506,148.628929,0.294598225,2195.41484,4.351543941
,,,,,,,,,,,,,,
img (1882).JPG,96.74361592,0.191756058,115.2735304,0.228484305,141.5825701,0.280631598,99.22113954,0.196666771,123.9457301,0.24567352,137.5142431,0.272567745,1980.16851,3.924902996
,,,,,,,,,,,,,,
img (1884).JPG,99.25382903,0.196731565,121.6623453,0.24114761,131.0177635,0.259691036,98.62886308,0.195492817,129.8882754,0.257452272,135.1082762,0.267798864,2123.872441,4.209739356
,,,,,,,,,,,,,,
img (1886).JPG,93.49333438,0.185313657,111.1259336,0.22026333,125.420456,0.248596582,97.25981359,0.192779216,120.7372062,0.239313887,147.1930649,0.291752191,2183.606822,4.328139204
,,,,,,,,,,,,,,
img (1888).JPG,99.55380641,0.197326152,146.5491223,0.290475829,150.432182,0.298172463,96.53612562,0.19134479,138.6222149,0.274763862,142.0541037,0.281566228,2141.817007,4.245307378
,,,,,,,,,,,,,,
img (1890).JPG,111.4057857,0.220818026,125.7752928,0.249299906,131.7489827,0.26114039,98.17920792,0.194601553,132.7718567,0.263167834,138.2504818,0.274027047,2143.978485,4.249591657
,,,,,,,,,,,,,,
img (1892).JPG,106.1086089,0.210318463,119.2017551,0.236270461,133.2423866,0.264100474,101.6014226,0.201384744,118.506724,0.234892835,125.2456525,0.248250103,2228.157251,4.416442855
,,,,,,,,,,,,,,
img (1894).JPG,101.8415468,0.201860695,122.928649,0.243657558,121.4387312,0.240704383,92.93847416,0.184213866,125.3228128,0.248403043,129.6350959,0.256950443,2094.441384,4.151403895
,,,,,,,,,,,,,,
img (1896).JPG,97.01528274,0.19229453,116.5354671,0.230985596,131.0085498,0.259672774,97.924834,0.194097357,120.8354224,0.239508562,123.6305714,0.245048842,2023.068049,4.00993441
,,,,,,,,,,,,,,
img (1898).JPG,104.0674596,0.206272689,134.810322,0.267208288,140.0817548,0.277656824,105.15191,0.208422185,126.3869634,0.250512302,132.9216781,0.263464796,2129.032668,4.21996747
,,,,,,,,,,,,,,
img (1900).JPG,106.7532695,0.211596248,103.6295973,0.2054048,120.3707369,0.238587506,97.65865431,0.193569761,120.5782589,0.238998836,118.7516525,0.23537831,2041.710752,4.046886216
,,,,,,,,,,,,,,
img (1902).JPG,95.73203965,0.189751007,111.4723321,0.220949928,113.5351097,0.225038571,90.06436789,0.178517084,108.5160918,0.215090348,107.6260821,0.213326255,2005.733961,3.975576418
,,,,,,,,,,,,,,
img (1905).JPG,114.5628896,0.227075739,132.7185696,0.263062214,135.3347224,0.268247704,104.5743196,0.207277339,139.4339024,0.276372712,130.2876825,0.258243939,2142.85868,4.247372086
,,,,,,,,,,,,,,
img (1907).JPG,93.19583122,0.184723974,129.8941066,0.25746383,131.2547849,0.260160838,95.30967383,0.188913834,118.3227507,0.234528181,124.1798958,0.246137661,2139.110745,4.239943282
,,,,,,,,,,,,,,
img (1909).JPG,99.84030987,0.197894032,125.9320724,0.24961066,137.3858727,0.272313301,97.5584309,0.193371107,128.2400371,0.254185289,135.9844634,0.26953556,2163.720091,4.288721604
,,,,,,,,,,,,,,
img (1911).JPG,102.9734901,0.204104326,107.6429933,0.213359775,117.7499614,0.233392852,81.70025818,0.161938535,109.6338415,0.217305846,113.8886715,0.225739368,1909.951429,3.785725329
,,,,,,,,,,,,,,
img (1913).JPG,109.5711409,0.217181567,128.7857783,0.255267006,127.8851,0.253481767,96.09612265,0.190472658,126.6734727,0.251080193,126.0610752,0.249866357,2104.344412,4.17103274
,,,,,,,,,,,,,,
img (1915).JPG,108.2734509,0.214609408,126.9997205,0.251726851,122.5379474,0.242883146,95.44420676,0.189180492,138.3331454,0.274190895,121.115888,0.240064474,2035.508634,4.034592963
,,,,,,,,,,,,,,
img (1917).JPG,103.8906766,0.205922287,118.182662,0.23425051,127.5913529,0.252899529,94.14217725,0.186599732,132.6354782,0.262897518,131.2221845,0.26009622,2121.483689,4.205004597
,,,,,,,,,,,,,,
img (1919).JPG,106.357037,0.210810874,131.0658579,0.259786364,131.4272655,0.260502712,116.9452732,0.231797875,132.9471948,0.263515373,128.6268292,0.254951952,2240.919289,4.441738561
,,,,,,,,,,,,,,
img (1921).JPG,100.9248124,0.200043631,131.323006,0.260296059,123.2717643,0.244337648,98.41575963,0.195070423,132.7157686,0.263056662,112.5495639,0.223085115,2107.543365,4.177373402
,,,,,,,,,,,,,,
img (1923).JPG,99.45404679,0.197128418,122.2811348,0.242374116,134.3497752,0.266295435,106.3361169,0.210769408,128.9042263,0.255501783,132.7214533,0.263067929,2117.334444,4.196780354
,,,,,,,,,,,,,,
img (1925).JPG,105.50206,0.209116219,138.6222145,0.274763861,128.36567,0.254434307,109.3791129,0.216800947,140.7464303,0.278974281,150.6826619,0.298668941,2132.612921,4.227063909
,,,,,,,,,,,,,,
img (1927).JPG,83.77729001,0.166055432,99.11212559,0.196450694,105.3842679,0.208882742,83.47103748,0.165448407,97.23151279,0.192723121,103.6973662,0.205539125,1785.105632,3.538267783
,,,,,,,,,,,,,,
img (1929).JPG,102.6674539,0.20349773,121.9032984,0.241625204,114.4617073,0.226875186,106.2694582,0.210637283,117.1133244,0.23213097,122.0205115,0.241857533,2016.183462,3.996288433
,,,,,,,,,,,,,,
img (1931).JPG,94.86034686,0.18802322,117.0642743,0.232033748,108.0723753,0.214210855,91.26595702,0.18089876,114.4044712,0.226761737,119.6851594,0.237228619,2011.413482,3.986833829
,,,,,,,,,,,,,,
img (1933).JPG,100.7123073,0.199622423,119.92543,0.23770486,131.636696,0.260917826,91.33329608,0.181032233,124.1230847,0.246025055,130.5714446,0.258806385,2129.166879,4.220233491
,,,,,,,,,,,,,,
img (1936).JPG,95.11604396,0.188530039,127.3036204,0.252329213,127.6837986,0.253082766,112.9755876,0.223929539,132.2309443,0.262095689,142.5125091,0.282474835,2206.592352,4.37369895
,,,,,,,,,,,,,,
img (1938).JPG,111.2010753,0.220412269,123.6877423,0.245162161,125.6724791,0.249096118,98.93749665,0.196104561,111.7980732,0.221595581,127.9494534,0.253609322,2193.352233,4.347455636
,,,,,,,,,,,,,,
img (1940).JPG,101.4712904,0.201126808,120.5545308,0.238951805,116.0618516,0.23004684,100.1917438,0.198590612,134.9980231,0.267580331,131.1084636,0.259870813,2145.309447,4.252229765
,,,,,,,,,,,,,,
img (1942).JPG,96.365535,0.191006662,103.8600627,0.205861607,107.385083,0.212848569,76.41156363,0.151455784,109.3185457,0.216680896,111.4100307,0.22082644,1820.324532,3.60807536
,,,,,,,,,,,,,,
img (1944).JPG,101.5331809,0.201249481,121.0815557,0.239996424,124.0437011,0.245867709,106.698013,0.211486724,125.48851,0.248731472,117.0724189,0.232049891,1980.423598,3.925408606
,,,,,,,,,,,,,,
img (1946).JPG,95.42918538,0.189150718,129.5958145,0.256872583,133.1243804,0.263866573,98.27352448,0.194788498,134.8576082,0.267302014,127.1869474,0.252097954,2190.076648,4.34096308
,,,,,,,,,,,,,,
img (1948).JPG,98.8257297,0.195883027,116.2307279,0.230381571,115.6312001,0.229193244,87.05781536,0.172557779,117.5443079,0.232985225,117.544307,0.232985223,2120.584253,4.203221819
,,,,,,,,,,,,,,
img (1950).JPG,98.58399484,0.195403883,117.3706928,0.232641102,122.5811946,0.242968866,95.88908076,0.190062279,118.503163,0.234885777,117.2124852,0.232327518,1944.560379,3.854323921
,,,,,,,,,,,,,,
img (1952).JPG,90.74372963,0.17986365,114.6741128,0.227296196,120.0138843,0.237880186,84.43219303,0.167353519,123.4812994,0.244752969,120.1080657,0.238066864,1945.866411,3.856912616
,,,,,,,,,,,,,,
img (1954).JPG,94.03078236,0.186378936,123.9724119,0.245726406,123.7909023,0.245366635,92.5363989,0.18341691,123.5858652,0.244960229,119.6292143,0.23711773,2091.889488,4.146345766
,,,,,,,,,,,,,,
img (1956).JPG,97.55281821,0.193359983,114.8462146,0.227637319,117.798345,0.233488754,101.7742119,0.20172723,122.7423027,0.2432882,126.4528535,0.250642903,1890.975839,3.748113707
,,,,,,,,,,,,,,
img (1958).JPG,107.4408611,0.212959127,116.9398645,0.231787155,118.2935432,0.234470289,106.8986797,0.211884466,126.4721471,0.250681145,124.9429011,0.247650018,2170.401145,4.301964158
,,,,,,,,,,,,,,
img (1960).JPG,84.59631556,0.167678827,107.9100864,0.213889181,112.2651711,0.222521419,82.02104554,0.16257437,107.9715443,0.214010997,111.8112289,0.221621657,1877.561999,3.721526061
,,,,,,,,,,,,,,
img (1962).JPG,115.1708097,0.228280701,137.558633,0.27265573,146.81065,0.290994204,116.4454228,0.230807119,138.8982581,0.275311008,145.8782681,0.289146125,2242.584099,4.445038391
,,,,,,,,,,,,,,
img (1964).JPG,103.4212735,0.20499188,125.6848523,0.249120643,140.0847193,0.2776627,101.8835097,0.20194387,135.2762736,0.268131853,138.322553,0.2741699,2014.048971,3.992057645
,,,,,,,,,,,,,,
img (1966).JPG,91.43893467,0.18124162,119.7039691,0.237265902,125.9230189,0.249592715,80.654947,0.159866618,113.1533831,0.224281949,117.4559308,0.232810052,1918.695144,3.803056295
,,,,,,,,,,,,,,
img (1968).JPG,104.1685593,0.20647308,126.6507593,0.251035173,134.1428368,0.265885262,97.77495842,0.193800288,132.5965005,0.26282026,135.2404796,0.268060905,2112.982172,4.188153692
,,,,,,,,,,,,,,
img (1970).JPG,102.6885987,0.203539641,117.5871435,0.23307013,134.9358563,0.26745711,111.5063818,0.221017418,131.6272777,0.260899158,130.1042992,0.257880454,2119.715071,4.201499009
,,,,,,,,,,,,,,
img (1972).JPG,92.92353371,0.184184252,127.0533512,0.251833153,127.4258818,0.252571548,90.49668048,0.179373973,136.0104929,0.269587153,133.5162931,0.264643386,2102.346511,4.167072689
,,,,,,,,,,,,,,
img (1974).JPG,114.8840888,0.22771239,129.8820578,0.257439948,127.5530987,0.252823705,104.4670659,0.207064751,126.9556482,0.251639495,136.8292311,0.271209979,1970.876906,3.906486057
,,,,,,,,,,,,,,
img (1976).JPG,102.8187959,0.203797706,139.9848272,0.277464703,145.7500404,0.288891964,102.3901985,0.202948181,134.2454627,0.266088677,139.9758069,0.277446824,2194.040262,4.348819383
,,,,,,,,,,,,,,
img (1978).JPG,106.5032907,0.211100764,136.5832318,0.270722382,146.4280182,0.290235788,95.43478717,0.189161821,135.6965368,0.268964859,142.2212622,0.281897553,2181.37583,4.323717142
,,,,,,,,,,,,,,
img (1980).JPG,95.56672786,0.189423342,115.7081022,0.229345672,125.7667073,0.249282889,103.1322112,0.204418928,118.1357872,0.2341576,114.1086917,0.226175471,1858.606997,3.683955246
,,,,,,,,,,,,,,
img (1982).JPG,102.8626216,0.203884573,128.3922653,0.254487022,135.7307924,0.269032757,99.71773494,0.197651076,125.3667418,0.248490115,139.2235131,0.275955698,2012.016356,3.988028788
,,,,,,,,,,,,,,
img (1984).JPG,100.4457536,0.199094086,130.2718336,0.258212525,138.0537441,0.273637093,99.54031089,0.197299403,135.5456578,0.268665801,133.1830234,0.26398281,2048.804911,4.060947588
,,,,,,,,,,,,,,
img (1986).JPG,103.0534821,0.204262879,132.9675845,0.263555787,143.5481144,0.284527514,107.6334852,0.213340929,132.6748138,0.262975485,136.5372686,0.270631278,2094.495332,4.151510825
,,,,,,,,,,,,,,
img (1988).JPG,109.1098225,0.216267185,136.7190157,0.27099152,144.8991289,0.287205368,104.5740537,0.207276812,141.7833933,0.281029651,140.5204007,0.278526266,2203.062204,4.366701823
,,,,,,,,,,,,,,
img (1990).JPG,111.1955817,0.22040138,131.9845278,0.261607265,133.5972684,0.264803887,95.56834304,0.189426543,127.8033672,0.253319764,136.0580097,0.269681336,2058.241866,4.079652629
,,,,,,,,,,,,,,
img (1992).JPG,91.03480113,0.180440585,109.398506,0.216839386,126.930818,0.251590279,91.98787513,0.182329678,123.2373241,0.244269384,118.5343096,0.234947513,1898.809763,3.763641371
,,,,,,,,,,,,,,
img (1995).JPG,88.49093032,0.175398364,101.0085151,0.200209538,119.6648416,0.237188347,94.75554179,0.187815485,115.3041636,0.228545023,118.7988681,0.235471896,1837.050444,3.641227884
,,,,,,,,,,,,,,
img (1997).JPG,104.4759996,0.207082459,117.9599505,0.233809073,131.1980329,0.260048349,112.8611616,0.223702735,119.1665716,0.236200723,129.5150664,0.256712532,2160.258694,4.28186075
,,,,,,,,,,,,,,
img (1999).JPG,92.45267994,0.18325097,115.6097269,0.229150682,121.3143163,0.24045778,95.91011456,0.19010397,126.2758117,0.250291987,131.1924321,0.260037248,2139.025467,4.239774251
,,,,,,,,,,,,,,
img (2001).JPG,93.09344738,0.184521039,118.3466531,0.234575558,121.5888215,0.241001878,98.23882481,0.19471972,129.3064896,0.256299111,126.6693237,0.25107197,2114.186775,4.190541344
,,,,,,,,,,,,,,
img (2003).JPG,78.58717402,0.155768074,96.50605184,0.191285181,102.0619162,0.202297491,74.50594855,0.147678654,109.8744586,0.217782774,101.6078617,0.201397507,1711.123116,3.391626626
,,,,,,,,,,,,,,
img (2005).JPG,92.25525871,0.18285966,115.0910068,0.228122523,129.0994032,0.255888644,99.03617334,0.196300149,122.8767925,0.243554773,117.7312894,0.233355842,2039.760671,4.04302095
,,,,,,,,,,,,,,
img (2008).JPG,89.61913483,0.177634585,102.0934256,0.202359946,109.3442874,0.216731919,87.47829876,0.173391222,107.1502746,0.212383154,108.2109876,0.214485599,1769.984145,3.5082954
,,,,,,,,,,,,,,
img (2010).JPG,96.69594038,0.19166156,97.67843696,0.193608972,109.7260171,0.217488548,94.90432076,0.188110381,116.9111283,0.231730196,120.9567008,0.239748948,1988.82825,3.942067515
,,,,,,,,,,,,,,
img (2012).JPG,101.6530494,0.201487073,120.498761,0.238841263,135.2806235,0.268140475,95.836776,0.189958606,127.6007717,0.252918198,123.4423568,0.244675781,2032.116021,4.027868445
,,,,,,,,,,,,,,
img (2014).JPG,102.8657218,0.203890718,125.1138654,0.247988887,127.2762818,0.252275025,107.637146,0.213348185,127.1502757,0.252025267,128.4257539,0.2545534,2043.998327,4.05142043
,,,,,,,,,,,,,,
img (2016).JPG,96.27422673,0.190825679,117.7410085,0.233375107,120.4816274,0.238807303,93.89541606,0.186110625,122.5462972,0.242899696,122.4564746,0.242721658,1856.924939,3.68062123
,,,,,,,,,,,,,,
img (2018).JPG,97.01036026,0.192284774,130.2598132,0.258188699,125.2164574,0.248192235,103.945542,0.206031036,135.4057428,0.268388474,131.4931343,0.260633271,2209.839464,4.380135068
,,,,,,,,,,,,,,
img (2021).JPG,101.6442367,0.201469606,127.4411014,0.252601715,124.1727475,0.246123492,100.8677743,0.199930575,126.2978816,0.250335732,124.8113418,0.247389253,2095.15216,4.152812728
,,,,,,,,,,,,,,
img (2023).JPG,99.42639793,0.197073615,135.4706968,0.26851722,130.242221,0.258153829,101.4137454,0.201012748,137.3268213,0.272196255,138.3376267,0.274199778,2091.971203,4.146507734
,,,,,,,,,,,,,,
img (2025).JPG,96.5174363,0.191307746,136.1821237,0.269927343,146.2238505,0.289831106,101.3270179,0.200840845,133.0469973,0.263713192,135.107368,0.267797064,2209.216036,4.378899369
,,,,,,,,,,,,,,
img (2027).JPG,104.9300559,0.207982446,129.7245626,0.257127776,128.4649949,0.254631179,89.0242894,0.176455538,134.567748,0.26672748,128.8461096,0.255386589,2185.416542,4.33172626
,,,,,,,,,,,,,,
img (2029).JPG,102.3966964,0.20296106,148.1103892,0.293570425,142.7917779,0.283028376,103.597069,0.205340326,141.3012235,0.280073939,143.8388569,0.285103797,2241.544291,4.442977382
,,,,,,,,,,,,,,
img (2031).JPG,104.276934,0.20668789,120.7993592,0.23943708,122.8327786,0.243467532,100.9094652,0.200013211,133.3051225,0.264224823,131.783623,0.261209051,2194.612828,4.34995427
,,,,,,,,,,,,,,
img (2033).JPG,92.87084541,0.184079818,121.6808062,0.241184201,129.5166465,0.256715664,97.23153828,0.192723172,120.4527225,0.23875001,134.2455178,0.266088786,2023.979424,4.011740852
,,,,,,,,,,,,,,
img (2035).JPG,87.72266715,0.173875586,105.8340148,0.209774188,115.4789243,0.228891417,86.81692066,0.1720803,110.2757669,0.21857821,124.3641548,0.246502882,1727.676814,3.424437803
,,,,,,,,,,,,,,
img (2037).JPG,93.89729491,0.186114349,135.7785812,0.26912748,135.0194979,0.267622896,98.23835823,0.194718795,137.5687803,0.272675843,127.1334081,0.251991834,2062.274833,4.087646394
,,,,,,,,,,,,,,
img (2039).JPG,100.0565977,0.198322738,138.7219032,0.274961454,134.9651711,0.267515215,105.1600303,0.20843828,135.8120785,0.269193875,137.0216052,0.271591284,2054.566143,4.072366958
,,,,,,,,,,,,,,
img (2041).JPG,101.6215493,0.201424637,129.0849525,0.255860001,123.9914946,0.24576423,101.9377734,0.202051427,132.9256142,0.263472598,131.0737627,0.259802033,2067.649788,4.098300122
,,,,,,,,,,,,,,
img (2043).JPG,95.27376298,0.188842654,108.4583897,0.214975976,122.2838487,0.242379495,93.72772221,0.185778238,117.0118317,0.231929801,118.6770139,0.235230368,1857.044958,3.680859121
,,,,,,,,,,,,,,
img (2045).JPG,103.2080239,0.204569197,139.9603473,0.277416181,137.1891609,0.271923397,104.9571309,0.208036112,134.01247,0.265626861,136.1786617,0.269920481,2092.316251,4.147191655
,,,,,,,,,,,,,,
img (2047).JPG,108.513651,0.21508551,135.645234,0.268863171,142.1364154,0.281729378,98.60889509,0.195453238,139.4805968,0.276465265,138.5925001,0.274704964,2179.715282,4.320425761
,,,,,,,,,,,,,,
img (2049).JPG,95.4846565,0.189260668,108.3599652,0.214780889,102.8804589,0.203919929,93.06796721,0.184470534,118.832548,0.235538653,120.9456675,0.239727079,1985.286326,3.935047048
,,,,,,,,,,,,,,
img (2051).JPG,101.2897254,0.200766927,122.0189397,0.241854418,123.6017827,0.24499178,91.63435537,0.181628964,123.0525403,0.243903123,123.0597076,0.243917329,2087.417192,4.137481204
,,,,,,,,,,,,,,
img (2053).JPG,100.4724723,0.199147045,131.9566327,0.261551974,139.2249449,0.275958536,88.9525208,0.176313285,136.4537441,0.270465724,124.3641546,0.246502881,2141.899746,4.245471377
,,,,,,,,,,,,,,
img (2055).JPG,92.89962344,0.184136859,122.331896,0.24247473,117.4770834,0.232851979,93.48257146,0.185292324,114.9399497,0.227823112,124.5679893,0.246906903,2042.273832,4.0480023
,,,,,,,,,,,,,,
img (2057).JPG,94.30455954,0.186921591,122.1761576,0.24216604,119.5217898,0.236904803,97.74161756,0.193734203,116.1055054,0.230133367,115.7451149,0.229419035,2046.440638,4.056261348
,,,,,,,,,,,,,,
img (2061).JPG,100.4978701,0.199197386,129.2581322,0.256203261,125.5658161,0.248884701,98.42010737,0.195079041,134.9552833,0.267495616,117.0704046,0.232045899,2038.847602,4.04121115
,,,,,,,,,,,,,,
img (2063).JPG,88.30920757,0.175038171,108.6890711,0.215433211,107.2036588,0.212488967,91.92649123,0.182208009,109.1748713,0.216396118,104.5175586,0.207164833,2005.588778,3.975288651
,,,,,,,,,,,,,,
img (2065).JPG,104.7038357,0.207534054,127.1487889,0.25202232,121.6655981,0.241154057,99.08880458,0.19640447,122.3364506,0.242483758,119.5233355,0.236907867,2092.560969,4.147676713
,,,,,,,,,,,,,,
img (2068).JPG,86.39263024,0.171239312,124.5030189,0.246778125,119.5143136,0.236889984,114.9631469,0.227869092,119.5862008,0.237032473,130.7138262,0.259088601,2000.341648,3.964888284
,,,,,,,,,,,,,,
img (2072).JPG,,,,,,,,,,,,,1890.337583,3.746848616
,,,,,,,,,,,,,,
img (2073).JPG,101.5878571,0.201357855,125.1122897,0.247985764,135.4102909,0.268397489,98.36305276,0.194965953,111.0920098,0.220196089,115.8981841,0.229722434,,
,,,,,,,,,,,,,,
img (2075).JPG,93.55075303,0.185427467,118.6859741,0.235248128,120.669342,0.239179373,95.83975227,0.189964505,119.4766913,0.236815413,121.9075582,0.241633648,1923.834938,3.813243909
,,,,,,,,,,,,,,
img (2077).JPG,106.5259391,0.211145655,132.3137716,0.262259861,132.9121589,0.263445928,98.56418946,0.195364627,131.971336,0.261581118,129.4449321,0.256573518,2128.265393,4.21844665
,,,,,,,,,,,,,,
img (2079).JPG,98.66388475,0.195562234,130.7387651,0.259138032,131.3041467,0.260258678,92.50894533,0.183362494,129.8442358,0.25736498,126.71718,0.251166826,2038.465666,4.040454112
,,,,,,,,,,,,,,
img (2081).JPG,89.97141533,0.178332842,124.336113,0.2464473,137.917153,0.273366354,90.05182697,0.178492226,134.832917,0.267253073,140.9624394,0.279402434,2059.385972,4.081920368
,,,,,,,,,,,,,,
img (2085).JPG,101.740821,0.201661046,134.7176486,0.267024599,142.7192354,0.282884589,96.21390686,0.190706119,138.3938358,0.27431119,137.5154448,0.272570126,2026.832059,4.017395076
,,,,,,,,,,,,,,
img (2087).JPG,105.4781712,0.209068869,125.9889525,0.249723402,129.2208389,0.256129342,101.1694907,0.200528609,135.7050402,0.268981713,132.2675781,0.262168301,2043.655746,4.050741398
,,,,,,,,,,,,,,
img (2090).JPG,103.9008922,0.205942535,131.379006,0.260407057,131.7812569,0.261204361,105.7524306,0.20961248,136.7680588,0.271088729,132.5513393,0.262730745,2008.794877,3.981643477
,,,,,,,,,,,,,,
img (2092).JPG,95.03895303,0.188377236,121.5271867,0.240879711,122.1275277,0.242069651,95.87151592,0.190027464,127.7852893,0.253283931,119.1858174,0.23623887,1923.822115,3.813218494
,,,,,,,,,,,,,,
img (2095).JPG,97.69290747,0.193637654,132.6955461,0.263016578,138.4737997,0.274469687,95.0550413,0.188409125,133.6835539,0.264974914,139.0375399,0.27558708,2036.161278,4.035886573
,,,,,,,,,,,,,,
img (2097).JPG,101.6439361,0.20146901,129.0131655,0.255717711,132.575763,0.262779156,98.62678238,0.195488693,126.7930578,0.251317224,123.523265,0.244836149,1937.197262,3.839729447
,,,,,,,,,,,,,,
img (383).JPG,74.31939162,0.147308879,86.93059829,0.172305621,74.88695663,0.148433852,82.0259895,0.162584169,77.68007351,0.153970105,80.41950302,0.159399943,1653.335964,3.277086393
,,,,,,,,,,,,,,
img (385).JPG,81.49143546,0.161524627,87.29017605,0.173018342,81.3155659,0.161176035,81.71225716,0.161962319,75.94493186,0.150530871,71.5400016,0.141799834,1772.885146,3.51404549
,,,,,,,,,,,,,,
img (388).JPG,87.40121373,0.173238431,90.09489272,0.178577587,85.01667202,0.168512018,87.97488265,0.174375503,99.73646278,0.197688197,81.86454528,0.16226417,1869.921508,3.7063818
,,,,,,,,,,,,,,
img (391).JPG,79.23430608,0.157050758,92.40190917,0.183150337,85.75526176,0.16997598,80.88220251,0.160317063,91.88043324,0.182116717,84.30248222,0.167096418,1525.993208,3.024679608
,,,,,,,,,,,,,,
img (394).JPG,96.80862882,0.191884921,134.8108939,0.267209421,128.9423717,0.255577391,100.5176945,0.19923668,127.2582171,0.252239218,124.5541686,0.246879509,2062.122742,4.087344934
,,,,,,,,,,,,,,
img (396).JPG,68.66112337,0.136093594,84.38534878,0.167260668,82.45581127,0.163436121,87.70428956,0.173839159,82.58393344,0.163690073,84.45649326,0.167401684,1495.529732,2.964297784
,,,,,,,,,,,,,,
img (398).JPG,82.0664931,0.162664452,85.81686853,0.170098091,76.29963463,0.151233929,83.27650468,0.165062822,86.3482145,0.171151275,78.04990797,0.154703156,1617.21475,3.205490334
,,,,,,,,,,,,,,
img (400).JPG,92.22284636,0.182795416,84.26547886,0.167023073,87.32516963,0.173087703,89.53294956,0.177463756,90.43377464,0.179249287,83.3351252,0.165179014,1743.803244,3.456402089
,,,,,,,,,,,,,,
img (402).JPG,83.38596731,0.165279789,85.05756479,0.168593071,83.29968183,0.165108762,71.97632771,0.142664679,88.60298779,0.175620474,79.45843292,0.157495001,1567.916578,3.107776152
,,,,,,,,,,,,,,
img (404).JPG,2208.473951,4.377428477,78.78940424,0.156168916,78.36525325,0.155328203,69.14601442,0.137054699,83.67044211,0.165843648,78.48530378,0.155566156,1528.439979,3.029529367
,,,,,,,,,,,,,,
img (411).JPG,111.3332815,0.220674315,117.2691803,0.232439893,114.4970712,0.22694528,93.43285585,0.185193782,106.1891508,0.210478105,89.13866183,0.176682236,2091.513331,4.145600183
,,,,,,,,,,,,,,
img (413).JPG,111.0116881,0.220036883,115.9351755,0.229795755,113.5271698,0.225022833,111.0964965,0.220204982,117.5481481,0.232992837,106.4337895,0.210963005,2128.899716,4.219703944
,,,,,,,,,,,,,,
img (417).JPG,94.12349178,0.186562696,111.5348415,0.221073829,94.72409861,0.187753162,102.9791756,0.204115596,113.1676316,0.224310191,109.1460597,0.216339011,2010.960815,3.985936595
,,,,,,,,,,,,,,
img (420).JPG,104.1429657,0.20642235,112.3966012,0.222781927,104.6757386,0.207478363,108.6919394,0.215438896,109.2346213,0.216514549,1353.221785,2.682228412,,
,,,,,,,,,,,,,,
img (422).JPG,98.32152247,0.194883635,104.911997,0.207946652,94.7921964,0.187888139,97.01151915,0.192287071,107.1313686,0.21234568,94.44231424,0.187194635,,
,,,,,,,,,,,,,,
img (423).JPG,,,,,,,,,,,,,1906.988166,3.77985183
,,,,,,,,,,,,,,
img (425).JPG,107.5579919,0.213191293,103.3946021,0.204939015,100.2965934,0.198798435,94.03060939,0.186378593,98.35320682,0.194946437,100.8143495,0.199824682,2081.05071,4.124862165
,,,,,,,,,,,,,,
img (427).JPG,105.6919088,0.209492519,108.5236539,0.215105337,99.89029477,0.197993108,97.43982789,0.193136024,106.925515,0.211937657,103.230577,0.2046139,,
,,,,,,,,,,,,,,
img (432).JPG,92.36640308,0.18307996,103.4342597,0.20501762,96.36446642,0.191004544,87.12637146,0.172693665,108.792876,0.215638963,92.2892565,0.182927048,1879.852027,3.726065137
,,,,,,,,,,,,,,
img (434).JPG,106.2238113,0.210546806,,,,,99.13009354,0.196486309,,,,,2183.877846,4.328676402
,,,,,,,,,,,,,,
img (436).JPG,114.94207,0.227827315,107.070046,0.212224132,103.7408422,0.205625299,111.1876733,0.220385705,118.1845961,0.234254344,101.1385225,0.200467227,2292.206522,4.543395272
,,,,,,,,,,,,,,
img (438).JPG,103.8561014,0.205853755,98.2432413,0.194728474,100.8209138,0.199837693,119.6337027,0.237126626,116.1333821,0.230188621,112.3953278,0.222779403,2279.129903,4.517476032
,,,,,,,,,,,,,,
img (442).JPG,109.7755238,0.217586675,114.3782101,0.226709685,106.3046474,0.210707032,115.0300316,0.228001664,110.6996986,0.219418487,109.9555231,0.217943453,,
,,,,,,,,,,,,,,
img (444).JPG,92.92740053,0.184191916,106.9245567,0.211935757,92.77320328,0.183886281,106.094867,0.210291225,115.2675365,0.228472424,97.72782272,0.19370686,2162.901393,4.287098857
,,,,,,,,,,,,,,
img (447).JPG,105.6054899,0.209321228,106.6300813,0.211352076,89.43262041,0.177264893,94.96600977,0.188232655,99.41030819,0.197041724,89.68214228,0.177759472,2074.503111,4.111884133
,,,,,,,,,,,,,,
img (449).JPG,102.7200589,0.203601999,110.4206209,0.218865326,99.45728256,0.197134832,95.60299381,0.189495225,99.48197322,0.197183771,100.1933273,0.19859375,2004.921491,3.973966017
,,,,,,,,,,,,,,
img (451).JPG,86.87866381,0.172202682,94.59214824,0.187491622,100.9548832,0.200103234,81.86498901,0.162265049,90.97468403,0.180321426,86.54669877,0.171544692,1759.5424,3.487598758
,,,,,,,,,,,,,,
img (454).JPG,91.03219497,0.180435419,92.57843769,0.183500235,85.24141957,0.168957491,89.39633036,0.177192963,93.82244306,0.185965985,79.81133408,0.158194488,1770.171961,3.508667669
,,,,,,,,,,,,,,
